	CUBO	IWELBO	MAE	PSIS	a2_norm	encoder_type	eval_encoder_name	experiment
128	-15.773069458007813	-16.918408813476564	"[5.24260105e-02 5.22178907e-02 5.21304315e-02 5.22404321e-02
 5.23815773e-02 5.24355951e-02 5.22320890e-02 5.20153356e-02
 5.14002799e-02 5.09344034e-02 5.09889719e-02 5.10134999e-02
 4.98544424e-02 4.91963705e-02 4.97599072e-02 5.04891523e-02
 4.95640519e-02 5.03207730e-02 5.10299054e-02 5.16780016e-02
 5.33448584e-02 5.40577355e-02 5.29910666e-02 5.08979959e-02
 5.39028221e-02 4.86193752e-02 4.47236769e-02 3.74212390e-02
 3.13468245e-02 2.20253150e-02 1.46024879e-02 8.68227594e-03
 1.35947619e-03 3.07143531e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5318861875639636	1.284014053448389	['IWELBO']	IWAE	3
129	-15.340205078125	-16.922296142578126	"[7.23183408e-02 7.23234881e-02 7.25665844e-02 7.24040954e-02
 7.25678678e-02 7.17743280e-02 7.40791130e-02 7.39703760e-02
 7.44694843e-02 7.39788096e-02 7.37061815e-02 7.23541393e-02
 7.15581395e-02 7.07060327e-02 7.02829475e-02 6.95855745e-02
 7.01305484e-02 7.02074993e-02 6.97503523e-02 7.20215942e-02
 7.18749611e-02 7.01774735e-02 6.76629507e-02 6.13490393e-02
 5.66064400e-02 5.27747846e-02 4.48342461e-02 3.66069288e-02
 2.83630497e-02 1.96725200e-02 1.46905186e-02 6.21277972e-03
 1.88705664e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6624128960687751	2.0415489510652405	['REVKL']	Forward KL	3
130	-15.753457641601562	-16.92744873046875	"[4.68597645e-02 4.65974676e-02 4.66830410e-02 4.67533033e-02
 4.67718236e-02 4.70559339e-02 4.69235776e-02 4.70938793e-02
 4.74705547e-02 4.73450200e-02 4.68125271e-02 4.71588647e-02
 4.71883150e-02 4.69761277e-02 4.64939848e-02 4.63757074e-02
 4.66068197e-02 4.61038939e-02 4.58475723e-02 4.76226358e-02
 4.65553065e-02 4.66271831e-02 4.49148943e-02 4.42108362e-02
 4.54161461e-02 4.38039280e-02 3.91185815e-02 3.36910704e-02
 2.56071691e-02 2.05179748e-02 1.48280138e-02 6.44169742e-03
 1.57451480e-03 2.58824228e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4811463768710069	1.1086974375610665	['CUBO']	$\chi$	3
131	-15.857296142578125	-16.9208740234375	"[5.05581615e-02 5.05151499e-02 5.06627292e-02 5.01828784e-02
 4.99143322e-02 4.96103752e-02 4.96742654e-02 4.93155871e-02
 4.94660895e-02 4.99164056e-02 5.00502012e-02 5.09327489e-02
 5.06029970e-02 4.93878941e-02 4.86722439e-02 4.97070197e-02
 4.92043983e-02 4.78679672e-02 4.79470466e-02 4.70946102e-02
 4.79257927e-02 4.91652036e-02 4.59542063e-02 4.12766041e-02
 3.87945819e-02 3.81327271e-02 3.71634853e-02 3.25223187e-02
 2.36453278e-02 1.71386170e-02 1.49078795e-02 9.43855032e-03
 1.03082934e-03 8.52840165e-05 6.87019100e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4301967405583793	1.1187567983910662	['CUBO']	$\chi$ (St)	3
132	-15.707074584960937	-16.91668212890625	"[3.67056700e-02 3.62327714e-02 3.62032508e-02 3.60659672e-02
 3.59418519e-02 3.59170646e-02 3.59185967e-02 3.60572718e-02
 3.61126349e-02 3.60588549e-02 3.61084901e-02 3.59436039e-02
 3.59337769e-02 3.58427783e-02 3.57934160e-02 3.56069129e-02
 3.62713344e-02 3.67371826e-02 3.58947531e-02 3.56658864e-02
 3.58622153e-02 3.54181430e-02 3.40187921e-02 3.24749990e-02
 3.14908869e-02 3.03392157e-02 2.76158842e-02 2.48910283e-02
 2.11657703e-02 1.76481412e-02 1.21120380e-02 6.34864219e-03
 2.93024886e-03 2.53746509e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5027586671873425	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	3
133	-15.715584106445313	-16.919058837890624	"[3.91465281e-02 3.93966067e-02 3.94886665e-02 3.94634445e-02
 3.94896241e-02 3.95809350e-02 3.99100429e-02 4.02155099e-02
 4.07631363e-02 4.09138670e-02 4.11242735e-02 4.12552199e-02
 4.14700356e-02 4.19104164e-02 4.23688163e-02 4.30410279e-02
 4.27434653e-02 4.23541113e-02 4.22490191e-02 4.32934106e-02
 4.18687285e-02 4.19142458e-02 4.06733789e-02 3.81209719e-02
 3.64719584e-02 3.57524342e-02 3.14537752e-02 2.50852004e-02
 2.00636987e-02 1.73356517e-02 1.25641302e-02 8.42312191e-03
 1.56679911e-03 1.09884940e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.458479156958549	1.2391850463940952	train	train	4
134	-14.979849853515624	-16.99680419921875	"[7.78098704e-02 7.81864707e-02 7.83484172e-02 7.90053817e-02
 7.91829748e-02 7.89321613e-02 7.90846800e-02 7.90814736e-02
 7.91452244e-02 7.81844026e-02 7.88550836e-02 7.91695104e-02
 7.93587367e-02 7.92966715e-02 7.90305822e-02 7.85775734e-02
 7.69959362e-02 7.58203944e-02 7.55156108e-02 7.66999980e-02
 7.38855925e-02 7.26454258e-02 6.94675575e-02 6.47729596e-02
 6.04384175e-02 5.43820317e-02 4.55914838e-02 3.43376358e-02
 3.02167313e-02 1.99987521e-02 1.37372048e-02 6.74767434e-03
 2.41112393e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7626004765099207	4.022215651002265	['ELBO']	VAE	4
135	-15.742994995117188	-16.914486083984375	"[4.71056750e-02 4.70790445e-02 4.69973611e-02 4.69539708e-02
 4.68946221e-02 4.65756736e-02 4.63748187e-02 4.62698643e-02
 4.63885532e-02 4.61397940e-02 4.61161171e-02 4.64601141e-02
 4.60742029e-02 4.65809774e-02 4.69681028e-02 4.74277310e-02
 4.69156756e-02 4.85024318e-02 4.82473727e-02 4.70538242e-02
 4.66223241e-02 4.62682631e-02 4.43456091e-02 4.15029106e-02
 3.91714528e-02 3.39561594e-02 3.06318492e-02 2.67864314e-02
 2.24292588e-02 1.50593741e-02 1.17185861e-02 8.44792350e-03
 1.74060576e-03 2.58424579e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5260068667472337	1.4187964793841372	['IWELBO']	IWAE	4
136	-15.322750244140625	-16.929486083984376	"[6.30501354e-02 6.30664660e-02 6.31445322e-02 6.30288471e-02
 6.32133700e-02 6.36405797e-02 6.35314396e-02 6.40860275e-02
 6.42790989e-02 6.41225579e-02 6.35404465e-02 6.39377085e-02
 6.38809528e-02 6.30579745e-02 6.22129644e-02 6.24814156e-02
 6.38977483e-02 6.43160830e-02 6.47103866e-02 6.18696366e-02
 6.03232052e-02 6.00098936e-02 5.64682888e-02 5.06994972e-02
 5.03981771e-02 4.61193645e-02 4.07529053e-02 3.69650942e-02
 2.80708118e-02 2.31217752e-02 1.81631378e-02 1.13514182e-02
 1.56241560e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6622531545730183	2.478691419652119	['REVKL']	Forward KL	4
137	-15.814363403320312	-16.91429016113281	"[4.48042240e-02 4.48953819e-02 4.51328500e-02 4.48671527e-02
 4.51487605e-02 4.51514070e-02 4.50913709e-02 4.51289080e-02
 4.54509233e-02 4.54383024e-02 4.51558247e-02 4.55929373e-02
 4.58996019e-02 4.66262693e-02 4.53254179e-02 4.53262741e-02
 4.53675452e-02 4.32675409e-02 4.41162475e-02 4.34656619e-02
 4.14215419e-02 3.87592952e-02 3.66618008e-02 3.53767457e-02
 3.35407137e-02 3.08926182e-02 3.01221874e-02 2.74629972e-02
 2.17096344e-02 1.89007429e-02 1.30063985e-02 7.16775963e-03
 1.94454718e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.43946751060640865	1.0185579632885677	['CUBO']	$\chi$	4
138	-15.793765869140625	-16.917034301757813	"[4.87259351e-02 4.87389113e-02 4.87517175e-02 4.86463211e-02
 4.88933769e-02 4.88130925e-02 4.88850751e-02 4.90633439e-02
 4.94049148e-02 4.93714998e-02 4.95916310e-02 4.95467966e-02
 5.00150442e-02 4.91284039e-02 4.99624381e-02 4.89793387e-02
 4.98996332e-02 4.83841988e-02 4.84580701e-02 4.94816023e-02
 4.77258570e-02 4.90550365e-02 4.89531454e-02 4.91770128e-02
 4.64673391e-02 4.36652182e-02 3.62961927e-02 3.23256577e-02
 2.74619959e-02 1.90493782e-02 1.28210575e-02 6.71898804e-03
 1.89868846e-03 2.54465639e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.46705955049565956	1.1297228111022706	['CUBO']	$\chi$ (St)	4
139	-15.719624633789062	-16.922015380859374	"[3.53533267e-02 3.55773048e-02 3.55505945e-02 3.55303537e-02
 3.57879633e-02 3.59563633e-02 3.60947467e-02 3.62758291e-02
 3.63732618e-02 3.62783135e-02 3.65861014e-02 3.67007155e-02
 3.66378652e-02 3.64802223e-02 3.62945249e-02 3.59598923e-02
 3.59538953e-02 3.62985943e-02 3.68554139e-02 3.74746937e-02
 3.65371485e-02 3.53807402e-02 3.60986353e-02 3.59476239e-02
 3.40995985e-02 3.52762052e-02 3.19915217e-02 2.57585885e-02
 2.05178343e-02 1.52338716e-02 9.08438541e-03 7.78225845e-03
 6.48905336e-03 3.01120972e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49920152457411754	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	4
140	-15.822615966796874	-16.92246765136719	"[3.91890546e-02 3.91665136e-02 3.91504850e-02 3.92689563e-02
 3.92573445e-02 3.91141216e-02 3.88256044e-02 3.88234870e-02
 3.89000539e-02 3.86506972e-02 3.87716159e-02 3.87214615e-02
 3.84535952e-02 3.87119165e-02 3.89265604e-02 3.87965668e-02
 3.87806475e-02 3.86333930e-02 3.94697446e-02 4.06600792e-02
 4.12075853e-02 4.17615991e-02 4.21093495e-02 4.00926513e-02
 3.81273665e-02 3.55813933e-02 3.14724367e-02 2.54804433e-02
 1.93892164e-02 1.46519615e-02 1.00167717e-02 5.18196713e-03
 1.39495614e-03 2.20070867e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.435596717655191	1.1506253905744999	train	train	0
141	-15.066717529296875	-16.9813330078125	"[8.03126402e-02 8.01401325e-02 7.95890392e-02 7.95468834e-02
 7.96871788e-02 7.97672211e-02 7.98266196e-02 7.87475955e-02
 7.86721681e-02 7.83285771e-02 7.86879047e-02 7.86953156e-02
 8.09271522e-02 8.10918531e-02 8.04834211e-02 7.93631189e-02
 8.00079764e-02 8.07462230e-02 7.91624586e-02 7.98670176e-02
 7.93865991e-02 7.99368244e-02 7.89692509e-02 7.26654811e-02
 7.06534938e-02 7.04921169e-02 6.18492041e-02 5.43859289e-02
 3.62058878e-02 2.75875449e-02 1.66966962e-02 7.87228090e-03
 2.19638896e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7596099797733161	3.806448306027491	['ELBO']	VAE	0
142	-15.662178344726563	-16.9184521484375	"[4.55729563e-02 4.51812044e-02 4.55934306e-02 4.56166138e-02
 4.51306129e-02 4.52262875e-02 4.54970050e-02 4.52931224e-02
 4.54848819e-02 4.52618595e-02 4.54581480e-02 4.57772447e-02
 4.59007861e-02 4.70777932e-02 4.78127248e-02 4.88299090e-02
 4.97292575e-02 5.11100622e-02 5.23809722e-02 5.23782401e-02
 5.25915736e-02 5.08753581e-02 4.98525461e-02 4.94073473e-02
 4.76613296e-02 4.36734211e-02 4.01040582e-02 3.21621285e-02
 2.21148774e-02 1.59577595e-02 9.80479838e-03 5.56149646e-03
 2.00963263e-03 1.67265831e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.520945990621509	1.360949273001867	['IWELBO']	IWAE	0
143	-15.369069213867187	-16.9257421875	"[5.83710082e-02 5.82484509e-02 5.81336564e-02 5.80535887e-02
 5.81576601e-02 5.81214818e-02 5.77794744e-02 5.78012327e-02
 5.75574225e-02 5.76117895e-02 5.75523739e-02 5.69626794e-02
 5.76263081e-02 5.71774744e-02 5.87357127e-02 6.27480492e-02
 6.14981253e-02 6.16665121e-02 6.01385440e-02 5.96625994e-02
 5.81435119e-02 5.64305096e-02 5.55515629e-02 5.51727993e-02
 5.43910787e-02 4.93022218e-02 4.69293187e-02 4.24280689e-02
 3.31027273e-02 2.22557804e-02 1.49651764e-02 6.49182950e-03
 2.06725688e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6480764261750095	2.3200312842690836	['REVKL']	Forward KL	0
144	-15.745394897460937	-16.913097534179688	"[4.85236153e-02 4.79015226e-02 4.77049220e-02 4.78756392e-02
 4.80813169e-02 4.81255782e-02 4.84547930e-02 4.83792871e-02
 4.83759942e-02 4.86976599e-02 4.89094857e-02 4.86003377e-02
 4.93485577e-02 4.93971552e-02 5.36556504e-02 5.27510410e-02
 5.38893076e-02 5.41317668e-02 5.36475560e-02 5.40051396e-02
 5.26963507e-02 5.33961483e-02 5.40971968e-02 5.29026058e-02
 4.91101560e-02 4.50045629e-02 4.29481310e-02 4.11489562e-02
 3.03443233e-02 2.31100315e-02 1.18478250e-02 7.55778308e-03
 3.76571271e-03 1.84252261e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.47031758601372153	1.247740852151814	['CUBO']	$\chi$	0
145	-15.803636474609375	-16.92357360839844	"[4.71224022e-02 4.73232823e-02 4.75232584e-02 4.63323669e-02
 4.65706018e-02 4.66677075e-02 4.70395092e-02 4.67941900e-02
 4.67668878e-02 4.67828617e-02 4.68413218e-02 4.60241900e-02
 4.59225419e-02 4.66568689e-02 4.68301336e-02 4.65108294e-02
 4.51262673e-02 4.54545323e-02 4.43384056e-02 4.42674480e-02
 4.30403809e-02 4.23598574e-02 4.00413111e-02 3.85412076e-02
 3.64361754e-02 3.50123064e-02 3.00863597e-02 2.50718247e-02
 2.00243986e-02 1.47240378e-02 1.06245926e-02 6.29308066e-03
 2.40001624e-03 2.07251511e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.450106538873951	1.1926175391435216	['CUBO']	$\chi$ (St)	0
146	-15.772914428710937	-16.91821533203125	"[2.83625531e-02 2.84715402e-02 2.85312397e-02 2.83985670e-02
 2.85434171e-02 2.87734639e-02 2.88392938e-02 2.90331111e-02
 2.93121655e-02 2.92152712e-02 2.98659218e-02 2.95605149e-02
 2.95502063e-02 2.99061863e-02 3.01410061e-02 3.00113804e-02
 3.06087248e-02 3.09287688e-02 3.09373607e-02 3.12551295e-02
 3.13784698e-02 3.12640470e-02 3.08607559e-02 3.15072326e-02
 2.98688072e-02 2.84560316e-02 2.62700276e-02 2.22653935e-02
 1.76808890e-02 1.37137191e-02 9.72844840e-03 6.38406415e-03
 1.78208431e-03 2.82752074e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49525996371028347	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	0
147	-15.69636474609375	-16.92395202636719	"[3.49992357e-02 3.48055811e-02 3.45772216e-02 3.49359035e-02
 3.49368207e-02 3.49116849e-02 3.48017300e-02 3.47384481e-02
 3.41684792e-02 3.44321618e-02 3.39542762e-02 3.39306674e-02
 3.47310414e-02 3.51748358e-02 3.51598833e-02 3.50344852e-02
 3.46474480e-02 3.53082555e-02 3.58849946e-02 3.48115362e-02
 3.54223112e-02 3.57108252e-02 3.49597006e-02 3.54964241e-02
 3.49377496e-02 3.28433469e-02 2.89538258e-02 2.65962533e-02
 2.14873721e-02 1.90081746e-02 1.00163654e-02 5.13748820e-03
 1.16835150e-03 2.38146781e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4954079641669053	1.431344383382098	train	train	1
148	-15.071065673828125	-16.979043579101564	"[7.68793351e-02 7.70634782e-02 7.84283809e-02 7.84602959e-02
 7.88425195e-02 7.83912981e-02 7.80471087e-02 7.85699163e-02
 7.86289667e-02 7.86063233e-02 7.95983754e-02 8.08310792e-02
 8.16874834e-02 8.20278648e-02 8.21464462e-02 8.02832692e-02
 7.99526983e-02 7.88522254e-02 7.60055424e-02 7.54034351e-02
 7.39021183e-02 7.35364845e-02 7.13523963e-02 7.00583477e-02
 6.69213824e-02 6.13559188e-02 5.02492196e-02 4.10074880e-02
 2.89917399e-02 2.23285797e-02 1.71070295e-02 8.27937511e-03
 4.67425371e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.750535374134779	3.7203193978651727	['ELBO']	VAE	1
149	-15.801591796875	-16.92257141113281	"[4.21939422e-02 4.22224063e-02 4.22263703e-02 4.22136011e-02
 4.23368437e-02 4.22332194e-02 4.21630587e-02 4.20830786e-02
 4.24292846e-02 4.26741811e-02 4.25935709e-02 4.09973929e-02
 4.09182859e-02 4.09793528e-02 4.11417434e-02 4.19193693e-02
 4.14628053e-02 3.95292985e-02 3.87792009e-02 3.99684663e-02
 4.03780016e-02 4.24158236e-02 4.28977406e-02 4.04644054e-02
 3.76957526e-02 3.49337439e-02 3.28289657e-02 2.60994024e-02
 1.98240769e-02 1.55025455e-02 1.09306581e-02 5.33455464e-03
 2.17647428e-03 2.36267745e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49369826555619595	1.1892050998017267	['IWELBO']	IWAE	1
150	-15.317767944335937	-16.95543701171875	"[6.42209226e-02 6.43573880e-02 6.45189006e-02 6.43848658e-02
 6.43049366e-02 6.43685654e-02 6.46263493e-02 6.43276654e-02
 6.30908129e-02 6.28450096e-02 6.26581812e-02 6.20402227e-02
 6.20512078e-02 6.28860935e-02 6.25130580e-02 6.22223367e-02
 6.12527019e-02 5.99928302e-02 5.94985260e-02 5.88585919e-02
 6.17361618e-02 6.41074232e-02 6.37112902e-02 6.16278172e-02
 5.68548528e-02 5.50956509e-02 4.94266200e-02 4.77370400e-02
 3.60490249e-02 2.57543444e-02 1.75073236e-02 8.91646353e-03
 2.35801918e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6698763553711331	2.102071833837168	['REVKL']	Forward KL	1
151	-15.743820190429688	-16.917556762695312	"[5.34728536e-02 5.33011111e-02 5.35732220e-02 5.37750753e-02
 5.44169686e-02 5.46479859e-02 5.47648867e-02 5.43742175e-02
 5.40295666e-02 5.43613464e-02 5.39276728e-02 5.25824023e-02
 5.28090398e-02 5.26019755e-02 5.31973754e-02 5.29291219e-02
 5.33180958e-02 5.37659190e-02 5.13451904e-02 5.13273411e-02
 4.95316678e-02 4.76511369e-02 4.65836524e-02 4.61746633e-02
 4.51499636e-02 4.24730709e-02 4.05534272e-02 2.92527170e-02
 2.47548819e-02 1.89293261e-02 1.37971413e-02 6.75295855e-03
 1.29645610e-03 2.13393222e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4595641529212618	1.0334164721920869	['CUBO']	$\chi$	1
152	-15.880116577148437	-16.9131201171875	"[4.46319058e-02 4.51002477e-02 4.46857412e-02 4.47975783e-02
 4.46267808e-02 4.43347654e-02 4.43049945e-02 4.51119220e-02
 4.52965950e-02 4.46828529e-02 4.42146423e-02 4.35690411e-02
 4.37214282e-02 4.37454579e-02 4.36119564e-02 4.42118872e-02
 4.36006754e-02 4.22419419e-02 4.29034340e-02 4.61830802e-02
 4.54870500e-02 4.16743467e-02 4.20451143e-02 3.96229162e-02
 3.65553593e-02 3.14040620e-02 2.96598332e-02 2.81093528e-02
 2.13657806e-02 1.55520020e-02 7.82888395e-03 6.44961316e-03
 1.66150075e-03 3.28054331e-04 4.95747795e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.41746406393977625	1.1126764543725731	['CUBO']	$\chi$ (St)	1
153	-15.7147900390625	-16.917803955078124	"[3.55467274e-02 3.55836128e-02 3.57917052e-02 3.58286923e-02
 3.56320257e-02 3.52836939e-02 3.51442532e-02 3.51939047e-02
 3.51853827e-02 3.56780522e-02 3.57326304e-02 3.60005018e-02
 3.58021359e-02 3.57407489e-02 3.64500068e-02 3.65504570e-02
 3.70927573e-02 3.67422607e-02 3.69110235e-02 3.73947136e-02
 3.64023160e-02 3.44707687e-02 3.39806475e-02 3.30009867e-02
 3.16444797e-02 2.93143398e-02 2.75565152e-02 2.28625993e-02
 1.75196448e-02 1.20654204e-02 8.98789934e-03 5.41278708e-03
 2.39276792e-03 2.54303514e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4807167457397451	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	1
154	-15.821661376953125	-16.921146850585938	"[3.68892547e-02 3.67427475e-02 3.67443015e-02 3.66066631e-02
 3.67376938e-02 3.68045670e-02 3.69808090e-02 3.69196076e-02
 3.69745850e-02 3.69053326e-02 3.67413349e-02 3.66768366e-02
 3.67223141e-02 3.69844016e-02 3.76869286e-02 3.84103459e-02
 3.87743029e-02 3.82325517e-02 3.77008024e-02 3.75662764e-02
 3.82202525e-02 3.89563042e-02 3.83034394e-02 3.71089219e-02
 3.53631822e-02 3.21422549e-02 3.15444483e-02 2.74574212e-02
 2.25555918e-02 1.73447156e-02 1.04848362e-02 5.20409605e-03
 1.36768059e-03 2.67805539e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4461221093923321	1.0915298520281356	train	train	2
155	-15.045848388671875	-16.952274169921875	"[7.04248458e-02 7.06540776e-02 7.06973906e-02 7.05969353e-02
 7.10075845e-02 7.10194741e-02 7.06035183e-02 7.14775524e-02
 7.15206939e-02 7.10817754e-02 7.10224590e-02 7.08672583e-02
 7.21012568e-02 7.35076936e-02 7.39998314e-02 7.47959712e-02
 7.59098715e-02 7.03555094e-02 7.01319623e-02 6.90901127e-02
 6.61620113e-02 6.77596676e-02 6.54938514e-02 6.42008519e-02
 5.90691414e-02 5.76320450e-02 5.51857178e-02 4.58523593e-02
 3.56607121e-02 2.71332699e-02 1.99420212e-02 1.04679187e-02
 2.51763803e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7483926896851159	3.4064694718108126	['ELBO']	VAE	2
156	-15.799666748046874	-16.909457397460937	"[4.50709024e-02 4.49138863e-02 4.47122658e-02 4.49498430e-02
 4.49369764e-02 4.51203444e-02 4.54992020e-02 4.55438761e-02
 4.55760250e-02 4.54611843e-02 4.51044005e-02 4.67226700e-02
 4.62765244e-02 4.69275336e-02 4.71420113e-02 4.72938348e-02
 4.79234176e-02 4.96432061e-02 4.87097442e-02 4.73534472e-02
 4.77669219e-02 4.84067797e-02 4.57932519e-02 4.49506514e-02
 4.04014836e-02 3.87200513e-02 3.12383675e-02 2.79735255e-02
 2.24659851e-02 1.71278239e-02 1.04984804e-02 4.53346663e-03
 1.60519741e-03 1.52172051e-04 5.05433550e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5174455889979286	1.3605476501063822	['IWELBO']	IWAE	2
157	-15.548212280273438	-16.913466186523436	"[5.78861405e-02 5.75439082e-02 5.75145221e-02 5.76219652e-02
 5.76447801e-02 5.75731311e-02 5.79158874e-02 5.87034614e-02
 5.89844764e-02 6.13852255e-02 6.17339892e-02 6.25155448e-02
 6.24442125e-02 6.29811126e-02 6.29456806e-02 6.63629752e-02
 6.54786780e-02 6.42834547e-02 6.33250144e-02 6.43316779e-02
 6.16579394e-02 6.05197781e-02 5.97029674e-02 5.66831323e-02
 5.01813363e-02 4.39401895e-02 3.75365645e-02 3.49360064e-02
 2.84087056e-02 2.25845596e-02 1.69177951e-02 5.99583174e-03
 1.25057903e-03 2.58620380e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5980554645956231	1.764884235242992	['REVKL']	Forward KL	2
158	-15.826077270507813	-16.91383544921875	"[5.06340674e-02 5.02510401e-02 5.03046708e-02 5.08691982e-02
 5.11143897e-02 5.11664056e-02 5.16852715e-02 5.10351332e-02
 5.13518928e-02 5.14431332e-02 5.13632529e-02 5.14912836e-02
 5.15593915e-02 5.31184336e-02 5.20315891e-02 5.19721184e-02
 5.15522172e-02 5.13426572e-02 5.08567426e-02 5.05164804e-02
 4.77037305e-02 4.63027045e-02 4.81758745e-02 4.66892130e-02
 4.61602916e-02 4.11820771e-02 3.58090559e-02 2.87568632e-02
 2.53895440e-02 1.83184263e-02 1.04500181e-02 5.96767573e-03
 1.49199692e-03 4.92835608e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.44988124732412565	1.0600023651777029	['CUBO']	$\chi$	2
159	-15.821068725585938	-16.92078125	"[4.15387673e-02 4.15164709e-02 4.16108635e-02 4.20503671e-02
 4.19524049e-02 4.25759290e-02 4.28375289e-02 4.34819117e-02
 4.34226483e-02 4.32483927e-02 4.31831763e-02 4.24875235e-02
 4.18085619e-02 4.17072186e-02 4.15583210e-02 4.14797261e-02
 4.20885272e-02 4.21606687e-02 4.11509663e-02 3.95964473e-02
 3.99933926e-02 4.04807729e-02 4.08142318e-02 3.93715434e-02
 3.91777258e-02 3.72723606e-02 3.49835830e-02 3.09493091e-02
 2.73963022e-02 2.24736347e-02 1.89676807e-02 7.25405742e-03
 3.96386190e-03 8.83551285e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.434259189810821	1.0527781235059719	['CUBO']	$\chi$ (St)	2
